,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
38,PLS 2-component,Exponential,Quantile Transform,0.47857405892084615,0.11114889361647831,0.3547547819685877,0.12626919005452428
39,PLS 2-component,LogarithmReciprocol,None,0.567940585591249,0.09974629503835591,0.5505122116205584,0.10917996627222228
40,PLS 2-component,LogarithmReciprocol,Exponential,0.4523351755417715,0.11003322718124292,-1.7702711115868586,0.1418780243656066
41,PLS 2-component,LogarithmReciprocol,Logarithm plus 1,0.10534606561156035,0.15992853398132748,-0.334694748478338,0.19995502031821125
42,PLS 2-component,LogarithmReciprocol,Quantile Transform,0.4523351755417717,0.11003322718124289,-172555111.09817737,681.3321114651051
43,PLS 2-component,Logarithm plus 1,None,0.6340233204867778,0.09399791724117976,0.5377084764681908,0.09090802910970566
44,PLS 2-component,Logarithm plus 1,Exponential,0.48749707087347516,0.10801694732957605,-107712.09979121032,19.935101241396694
45,PLS 2-component,Logarithm plus 1,Logarithm plus 1,0.13946777032559987,0.15453204917503613,-1.2554234216719347,0.20142410742001177
46,PLS 2-component,Logarithm plus 1,Quantile Transform,0.48749707087347516,0.10801694732957602,-10049.45145907378,6.151793939409123
47,PLS 2-component,Exponential minus one,None,0.12068991017299835,0.12857950139336136,-5.9506947785585025,0.2232824534610841
48,PLS 2-component,Exponential minus one,Exponential,-0.6886647485090192,0.14685856130976394,-0.47787477599099426,0.15566835728059308
49,PLS 2-component,Exponential minus one,Logarithm plus 1,-0.04551532356630594,0.17268209183590322,-25.048934772395143,0.3898580072171838
50,PLS 2-component,Exponential minus one,Quantile Transform,-0.6886647485090194,0.14685856130976394,0.24200505938354844,0.12157069256896262
51,PLS 2-component,Quantile Transform,None,0.649580951349384,0.09359415538133616,0.21043489832064122,0.12166811583914158
52,PLS 2-component,Quantile Transform,Exponential,0.4839306026287854,0.10827835640483363,0.43645192905775,0.13880315001440785
53,PLS 2-component,Quantile Transform,Logarithm plus 1,0.14748627475523124,0.1521027290141727,-0.2848896664435303,0.1996332611041316
54,PLS 2-component,Quantile Transform,Quantile Transform,0.4839306026287852,0.10827835640483363,0.16110840700263696,0.1695892534924409
55,PLS 2-component,Normal Quantile Transform,None,0.6368195856435395,0.0884958081253217,0.26783672491555277,0.12214260147399865
56,PLS 2-component,Normal Quantile Transform,Exponential,0.4798066568447601,0.10106772627518117,0.5990746502320168,0.09331814147622312
57,PLS 2-component,Normal Quantile Transform,Logarithm plus 1,-0.008733520518179994,0.1615153102178828,-0.69449382643943,0.22436509162704155
58,PLS 2-component,Normal Quantile Transform,Quantile Transform,0.4798066568447602,0.10106772627518118,0.702255424258388,0.08446809957622439
59,PLS 2-component,Power Transform,None,0.6557600948004843,0.09226689115253522,0.7083178169603161,0.09507534786632484
60,PLS 2-component,Power Transform,Exponential,0.4903413865774382,0.10909707971618653,0.5114548676142707,0.10554688584075222
61,PLS 2-component,Power Transform,Logarithm plus 1,0.14166215429189855,0.15326225473497176,-23.02733712312101,0.5193244572876988
62,PLS 2-component,Power Transform,Quantile Transform,0.490341386577438,0.10909707971618653,-145.5241440220813,0.7330508891839551
63,PLS 3-component,None,None,0.6583275370015133,0.09165400706249201,0.6713832585663919,0.10437465411279868
64,PLS 3-component,None,Exponential,0.502773098300553,0.10671404560556158,-56.80359651045323,0.5856406194969022
65,PLS 3-component,None,Logarithm plus 1,0.14218002723780254,0.15353004578886445,-0.36357731904029356,0.17870193363207415
66,PLS 3-component,None,Quantile Transform,0.5027730983005531,0.10671404560556157,-0.2233179904464806,0.1357050640244941
67,PLS 3-component,Exponential,None,0.6738579585865572,0.09007813643689165,-0.17325019652258167,0.11967935285347171
68,PLS 3-component,Exponential,Exponential,0.49009845499935545,0.10971452479427128,0.06219424976089749,0.1479067741152387
69,PLS 3-component,Exponential,Logarithm plus 1,0.12815429107904797,0.15237467788497577,-0.6933908625627891,0.21064600408168563
