Leaf number,940 nm,led,led current,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
4,2333.75,b'IR',100 mA,2,64,50,132.8,119.15,116.85,138.6,211.9,103.4,145.1,242.95,131.75,216.6,297.45,127.85,208.1,273.7,2308.65,7178.75,5419,2333.75,b'IR',100 mA,b'OK Read',10:29:24
4,31.675,b'White',12.5 mA,2,64,100,40.3,343.7,1218.725,348.725,828.75,1809.275,608.6,498.925,1257.2,160.2,362.7,146.7,642.325,273.7,85.425,42.8,29.3,31.675,b'White',12.5 mA,b'OK Read',10:29:25
4,226.55,b'IR',12.5 mA,2,64,100,16.6,16.05,14.6,17.875,26.5,12.925,18.8,30.05,17.175,28.2,46.975,16.775,27.15,36.35,328.55,1021.45,603.725,226.55,b'IR',12.5 mA,b'OK Read',10:29:26
4,58.475,b'White',25 mA,2,64,100,80.625,742.375,2224.6,643.825,1612.1,3516.775,1180.925,966.525,2419.875,306.85,712.375,296.55,1343.45,575.225,166.475,85.6,55.325,58.475,b'White',25 mA,b'OK Read',10:29:28
4,492.075,b'IR',25 mA,2,64,100,35.575,32.075,31.3,35.775,54.875,27.45,38.95,61.375,34.375,57.525,73.075,33.525,56.55,76.975,674.625,2108.55,1290.475,492.075,b'IR',25 mA,b'OK Read',10:29:29
4,90.125,b'White',50 mA,2,64,100,128.05,1209.775,3207.5,936.675,2438.975,5282.425,1774.775,1449.8,3622.675,460.275,1140.325,467.35,2168.975,936.6,262.85,134.1,81.375,90.125,b'White',50 mA,b'OK Read',10:29:31
4,1074.3,b'IR',50 mA,2,64,100,71.125,61.875,60.525,71.525,109.75,54.925,76.575,125.375,68.725,112.8,143.525,67.075,110.825,147.55,1283.55,4031.625,2681.825,1074.3,b'IR',50 mA,b'OK Read',10:29:32
4,102.325,b'White',100 mA,2,64,100,149.375,1399.95,3530.95,1048.45,2719.025,5959.3,2001.825,1633.95,4078,512.175,1255.125,537.55,2521.8,1090.575,297.9,154.075,91.125,102.325,b'White',100 mA,b'OK Read',10:29:34
4,2372.725,b'IR',100 mA,2,64,100,128.05,116.85,114.775,131.9,210.025,100.15,141.075,237.725,128.875,213.225,292.25,123.65,203.55,260.875,2199.125,6830.65,5373.425,2372.725,b'IR',100 mA,b'OK Read',10:29:35
4,30.85,b'White',12.5 mA,2,64,150,41.1,343.683,1218.717,348.733,828.767,1809.267,607.267,498.067,1256.233,160.2,344.45,146.7,649.867,276.567,86.15,43.75,29.3,30.85,b'White',12.5 mA,b'OK Read',10:29:37
4,225.75,b'IR',12.5 mA,2,64,150,17.383,15.283,15.3,17.883,26.483,14,18.817,29.6,17.183,28.583,45.233,16.067,27.133,37.067,327.1,1017.65,603.2,225.75,b'IR',12.5 mA,b'OK Read',10:29:38
4,58.467,b'White',25 mA,2,64,150,82.2,742.367,2227.367,645.317,1613.367,3513,1179.6,965.65,2417.017,306.1,732.383,297.583,1357.017,581.633,169.383,85.6,55.333,58.467,b'White',25 mA,b'OK Read',10:29:40
4,495.333,b'IR',25 mA,2,64,150,34.783,30.55,30.6,37.25,54.233,28,38.517,61.817,34.367,57.15,71.317,33.533,57.3,75.55,670.25,2092.367,1291.017,495.333,b'IR',25 mA,b'OK Read',10:29:41
4,92.567,b'White',50 mA,2,64,150,134.367,1258.667,3268.017,968.717,2492.583,5457.967,1829.85,1494.2,3726.717,468.55,1193.383,485.5,2273.767,980.8,273.067,138.85,83.533,92.567,b'White',50 mA,b'OK Read',10:29:43
4,1081.617,b'IR',50 mA,2,64,150,69.55,61.1,59.817,71.533,108.483,53.85,75.233,124.517,68.733,112.817,156.567,66.367,110.067,145.417,1263.117,3975.517,2677.483,1081.617,b'IR',50 mA,b'OK Read',10:29:44
4,105.567,b'White',100 mA,2,64,150,154.917,1463.35,3646.433,1087.933,2821.817,6177.367,2069.883,1689.25,4215.467,528.717,1337.767,562.35,2661.267,1150.45,316.867,159.783,94.383,105.567,b'White',100 mA,b'OK Read',10:29:46
4,2395.467,b'IR',100 mA,2,64,150,126.467,116.083,112.683,129.65,205.617,99.083,139.717,235.1,126,209.833,288.783,121.55,199.033,252.333,2121.75,6615.7,5335.45,2395.467,b'IR',100 mA,b'OK Read',10:29:47
4,30.45,b'White',12.5 mA,2,64,200,40.312,343.688,1218.725,349.85,829.712,1810.888,606.587,497.625,1255.763,159.625,370.538,148.275,666.075,283.337,87.612,44.225,30.1,30.45,b'White',12.5 mA,b'OK Read',10:29:48
4,226.55,b'IR',12.5 mA,2,64,200,16.6,14.887,14.613,17.887,25.55,13.725,18.812,29.387,17.188,28.762,45.663,16.238,28.275,37.425,325.275,1014.325,603.737,226.55,b'IR',12.5 mA,b'OK Read',10:29:49
4,59.688,b'White',25 mA,2,64,200,81.812,742.362,2227.713,646.05,1614,3514.35,1177.575,962.612,2415.588,305.15,709.763,298.637,1368.325,584.85,173.037,87.025,54.513,59.688,b'White',25 mA,b'OK Read',10:29:51
4,496.962,b'IR',25 mA,2,64,200,35.562,30.938,30.262,36.888,53.925,27.462,38.288,62.038,35.8,57.538,71.763,33.538,56.538,74.838,664.775,2081.438,1290.462,496.962,b'IR',25 mA,b'OK Read',10:29:52
4,91.35,b'White',50 mA,2,64,200,135.162,1256.75,3272.188,970.2,2490.062,5444.775,1825.15,1489.625,3724.325,467.038,1201.638,484.637,2273,978.3,277.087,138.387,83.812,91.35,b'White',50 mA,b'OK Read',10:29:54
4,1087.7,b'IR',50 mA,2,64,200,68.763,61.862,59.475,71.537,107.85,54.112,75.237,124.075,68.725,112.25,142.213,66.013,108.562,144.338,1245.225,3933.188,2673.688,1087.7,b'IR',50 mA,b'OK Read',10:29:55
4,104.75,b'White',100 mA,2,64,200,156.5,1461.825,3650.95,1090.912,2820.25,6170.1,2066.3,1685.537,4204.012,527.4,1402.562,560.075,2651.838,1145.1,321.987,159.775,95.2,104.75,b'White',100 mA,b'OK Read',10:29:57
4,2412.925,b'IR',100 mA,2,64,200,124.487,114.562,111.65,128.537,204.35,97.737,138.375,233.137,123.138,208.7,285.738,121.025,196.762,246.988,2066.613,6471.137,5308.325,2412.925,b'IR',100 mA,b'OK Read',10:29:58
4,30.21,b'White',12.5 mA,2,64,250,40.78,343.69,1219.56,350.52,830.27,1811.86,606.19,497.37,1255.47,159.29,374.71,148.38,667.65,283.98,87.61,44.51,29.29,30.21,b'White',12.5 mA,b'OK Read',10:30:00
4,227.04,b'IR',12.5 mA,2,64,250,17.07,14.66,15.03,17.88,25.73,13.57,18.81,29.78,17.18,28.43,34.44,16.35,27.14,36.78,324.18,1012.33,603.41,227.04,b'IR',12.5 mA,b'OK Read',10:30:01
4,58.47,b'White',25 mA,2,64,250,82.52,741.45,2227.09,645.61,1613.62,3511.28,1175.83,961.3,2414.73,305.04,747.34,297.59,1357.92,579.07,173.48,85.6,54.68,58.47,b'White',25 mA,b'OK Read',10:30:03
4,497.93,b'IR',25 mA,2,64,250,35.09,31.16,30.05,36.66,53.74,27.14,38.16,61.65,34.37,57.31,84.55,33.53,56.09,75.27,659.74,2073.73,1288.84,497.93,b'IR',25 mA,b'OK Read',10:30:04
4,91.6,b'White',50 mA,2,64,250,133.74,1246.44,3257.16,965.73,2472.66,5412.31,1811.58,1478.52,3695.4,463.43,1153.37,477.82,2246.32,964.83,275.99,136.96,83.32,91.6,b'White',50 mA,b'OK Read',10:30:06
4,1092.33,b'IR',50 mA,2,64,250,69.24,61.41,59.27,70.64,107.47,53.63,75.24,123.82,67.58,111.46,141.95,66.22,108.56,142.84,1230.99,3904.37,2670.76,1092.33,b'IR',50 mA,b'OK Read',10:30:07
4,103.29,b'White',100 mA,2,64,250,154.6,1448.99,3631.13,1085.55,2798.86,6121.15,2048.57,1671.31,4173.08,522.99,1392.39,551.17,2620.85,1129.92,319.79,158.64,94.38,103.29,b'White',100 mA,b'OK Read',10:30:09
4,2425.34,b'IR',100 mA,2,64,250,123.3,113.65,110.19,127.87,202.84,96.93,137.04,231.97,122.57,206.67,282.86,119.87,194.51,243.77,2021.28,6363.86,5282.94,2425.34,b'IR',100 mA,b'OK Read',10:30:10
4,29.25,b'White',12.5 mA,3,64,50,37.95,357.45,1268.8,348.75,836.35,1870.65,591.15,465,1403.25,142.15,334,142.5,588.05,243.75,83.25,45.65,29.3,29.25,b'White',12.5 mA,b'OK Read',10:30:22
4,224.1,b'IR',12.5 mA,3,64,50,18.95,13.75,16.7,17.9,26.5,12.9,18.8,28.75,17.2,29.35,52.2,16.75,27.15,38.5,332.95,1078.5,605.35,224.1,b'IR',12.5 mA,b'OK Read',10:30:23
4,53.6,b'White',25 mA,3,64,50,80.6,774.45,2328.95,643.8,1631.05,3647.6,1147.35,903.85,2709.1,273,699.35,293.4,1311.8,551.7,166.45,85.6,52.05,53.6,b'White',25 mA,b'OK Read',10:30:25
4,492.1,b'IR',25 mA,3,64,50,33.2,32.1,29.2,35.75,53,29.1,37.6,62.7,34.35,56.4,73.05,33.55,58.8,77,687.8,2236.95,1295.35,492.1,b'IR',25 mA,b'OK Read',10:30:25
4,82.85,b'White',50 mA,3,64,50,128.05,1255.6,3318.1,934.45,2440.85,5479.5,1719.7,1353.15,4037.9,406.1,1132.5,463.15,2166.7,923.8,262.85,136.95,78.1,82.85,b'White',50 mA,b'OK Read',10:30:27
4,1071.85,b'IR',50 mA,3,64,50,71.15,64.15,62.6,71.55,109.75,58.15,77.9,128,68.75,112.8,146.15,67.05,113.1,149.7,1318.6,4325.5,2698.1,1071.85,b'IR',50 mA,b'OK Read',10:30:28
4,97.45,b'White',100 mA,3,64,50,147,1466.4,3714.6,1055.15,2773.9,6216.15,1950.75,1536,4576.3,460.25,1278.6,532.3,2510.5,1082,311.05,159.8,91.15,97.45,b'White',100 mA,b'OK Read',10:30:30
4,2353.25,b'IR',100 mA,3,64,50,132.8,119.15,116.85,138.6,215.7,106.6,145.1,245.55,131.75,216.6,281.8,127.85,208.1,273.7,2308.65,7532.55,5438.5,2353.25,b'IR',100 mA,b'OK Read',10:30:31
4,29.225,b'White',12.5 mA,3,64,100,40.3,357.425,1279.25,350.975,838.225,1873.9,589.8,466.275,1400.375,143.275,380.975,146.7,646.85,275.85,89.8,45.65,29.3,29.225,b'White',12.5 mA,b'OK Read',10:30:33
4,226.55,b'IR',12.5 mA,3,64,100,16.6,13.75,14.6,17.875,26.5,14.55,18.8,30.05,17.175,28.2,33.925,16.775,27.15,38.5,328.55,1072.825,605.375,226.55,b'IR',12.5 mA,b'OK Read',10:30:34
4,56.025,b'White',25 mA,3,64,100,80.625,772.15,2337.275,646.05,1631.025,3634.7,1144.675,902.525,2700.525,273,722.8,295.5,1345.7,579.5,177.425,91.3,53.7,56.025,b'White',25 mA,b'OK Read',10:30:36
4,496.95,b'IR',25 mA,3,64,100,35.575,32.075,31.3,35.775,54.875,29.075,38.95,62.7,34.375,57.525,86.1,33.525,56.55,76.975,676.825,2211.25,1295.35,496.95,b'IR',25 mA,b'OK Read',10:30:37
4,85.25,b'White',50 mA,3,64,100,130.425,1289.975,3397.4,959.025,2493.85,5586.125,1757.3,1381.875,4120.95,414.025,1213.375,476.775,2225.5,964.4,280.375,145.525,81.375,85.25,b'White',50 mA,b'OK Read',10:30:39
4,1084.05,b'IR',50 mA,3,64,100,68.775,61.875,60.525,71.525,109.75,56.55,76.575,126.7,68.725,112.8,143.525,67.075,110.825,147.55,1285.75,4228.5,2691.6,1084.05,b'IR',50 mA,b'OK Read',10:30:39
4,97.45,b'White',100 mA,3,64,100,151.75,1500.775,3789.725,1077.5,2819.3,6321.15,1987.05,1562.125,4650.75,468.175,1406.475,552.225,2603.225,1131.2,321.975,168.35,92.75,97.45,b'White',100 mA,b'OK Read',10:30:41
4,2389.775,b'IR',100 mA,3,64,100,128.05,116.85,116.875,134.125,210.025,103.375,141.075,240.325,126,213.225,294.875,124.7,201.3,260.875,2203.525,7170.175,5391.325,2389.775,b'IR',100 mA,b'OK Read',10:30:42
4,29.233,b'White',12.5 mA,3,64,150,39.517,355.9,1279.933,350.233,837.583,1870.65,588.45,464.983,1401.333,142.9,386.2,148.1,660.417,282.267,90.533,47.55,29.3,29.233,b'White',12.5 mA,b'OK Read',10:30:44
4,227.367,b'IR',12.5 mA,3,64,150,17.383,15.283,15.3,17.883,26.483,14,18.817,30.483,17.183,28.583,34.8,16.067,27.133,37.067,327.1,1067.117,605.367,227.367,b'IR',12.5 mA,b'OK Read',10:30:45
4,55.217,b'White',25 mA,3,64,150,80.617,771.383,2338.667,648.283,1631.033,3636.85,1142.867,901.217,2699.583,273,742.817,298.283,1373.6,590.183,179.617,93.2,54.25,55.217,b'White',25 mA,b'OK Read',10:30:47
4,498.583,b'IR',25 mA,3,64,150,34.783,30.55,30.6,37.25,54.233,28,38.517,62.7,34.367,57.15,85.233,34.233,55.783,75.55,670.25,2197,1295.35,498.583,b'IR',25 mA,b'OK Read',10:30:48
4,87.7,b'White',50 mA,3,64,150,132.783,1298.383,3416.883,967.217,2505.2,5611.967,1763.567,1387.1,4142.917,415.9,1247.3,483.417,2281.3,985.083,286.217,146.467,82.45,87.7,b'White',50 mA,b'OK Read',10:30:50
4,1091.35,b'IR',50 mA,3,64,150,67.967,62.633,61.217,71.533,109.75,54.917,76.133,126.25,68.733,112.067,144.383,66.367,108.567,146.833,1264.583,4169.533,2687.25,1091.35,b'IR',50 mA,b'OK Read',10:30:51
4,99.067,b'White',100 mA,3,64,150,153.333,1510.7,3816.167,1087.933,2836.967,6357.217,1993.75,1569.95,4673.667,470.05,1447.367,560.25,2671.817,1157.567,331.483,169.3,93.3,99.067,b'White',100 mA,b'OK Read',10:30:53
4,2414.95,b'IR',100 mA,3,64,150,124.883,116.083,114.083,131.15,206.867,101.233,139.717,237.717,124.1,210.583,271.383,122.25,197.517,253.75,2124.667,6944.783,5356.067,2414.95,b'IR',100 mA,b'OK Read',10:30:54
4,29.238,b'White',12.5 mA,3,64,200,40.312,356.288,1280.287,350.975,838.225,1871.463,587.788,464.975,1400.388,142.713,392.712,149.325,678.513,289.75,92,47.075,29.288,29.238,b'White',12.5 mA,b'OK Read',10:30:56
4,228.988,b'IR',12.5 mA,3,64,200,16.6,14.887,14.613,17.887,25.55,13.725,18.812,30.038,17.188,28.2,48.275,16.238,28.275,37.425,326.362,1065.688,606.175,228.988,b'IR',12.5 mA,b'OK Read',10:30:57
4,56.025,b'White',25 mA,3,64,200,81.812,771.013,2340.412,648.288,1630.088,3631.463,1140.638,899.263,2693.375,273,751.513,299.688,1384.162,593.4,182.9,92.725,54.513,56.025,b'White',25 mA,b'OK Read',10:30:59
4,500.613,b'IR',25 mA,3,64,200,34.388,30.938,31.3,36.888,54.875,28.275,38.288,62.688,35.8,56.975,86.112,33.538,55.413,75.912,665.875,2185.575,1294.538,500.613,b'IR',25 mA,b'OK Read',10:31:00
4,86.475,b'White',50 mA,3,64,200,131.6,1284.25,3392.188,961.263,2479.662,5554.625,1745.213,1372.725,4095.188,411.762,1201.638,479.387,2261.7,974.025,286.938,145.512,82.175,86.475,b'White',50 mA,b'OK Read',10:31:01
4,1096.225,b'IR',50 mA,3,64,200,68.763,61.862,60.525,71.537,108.8,54.925,75.237,125.388,68.725,111.688,159.175,66.537,108.562,144.338,1248.513,4128.637,2683.45,1096.225,b'IR',50 mA,b'OK Read',10:31:02
4,98.662,b'White',100 mA,3,64,200,151.762,1491.6,3786.6,1080.85,2805.113,6279.95,1972.938,1552.312,4623.55,465.35,1396.037,555.362,2629.225,1136.55,331.837,166.912,92.763,98.662,b'White',100 mA,b'OK Read',10:31:04
4,2431.188,b'IR',100 mA,3,64,200,123.3,115.713,112.688,129.662,205.3,100.15,138.375,236.412,123.138,208.7,268.775,121.025,195.637,248.05,2068.812,6790.7,5325.413,2431.188,b'IR',100 mA,b'OK Read',10:31:05
4,29.23,b'White',12.5 mA,3,64,250,39.84,356.52,1280.49,351.42,838.6,1870.01,587.38,464.45,1397.52,142.59,398.72,149.63,669.46,286.54,92.87,46.79,29.29,29.23,b'White',12.5 mA,b'OK Read',10:31:07
4,228.99,b'IR',12.5 mA,3,64,250,17.07,14.66,15.03,17.88,25.73,13.57,18.81,30.3,17.18,28.43,35.49,16.35,28.05,36.78,324.18,1062.55,604.71,228.99,b'IR',12.5 mA,b'OK Read',10:31:08
4,55.54,b'White',25 mA,3,64,250,81.57,770.78,2340.62,648.29,1629.52,3627.59,1139.83,898.61,2694.23,273,782.83,298.43,1363.35,582.49,183.12,91.3,54.03,55.54,b'White',25 mA,b'OK Read',10:31:10
4,501.83,b'IR',25 mA,3,64,250,35.09,31.16,30.89,36.66,54.49,28.43,38.16,62.69,34.37,56.86,84.55,33.53,56.09,75.27,662.37,2176.45,1295.35,501.83,b'IR',25 mA,b'OK Read',10:31:11
4,85.75,b'White',50 mA,3,64,250,130.89,1273.94,3380.71,958.57,2465.09,5518.28,1732.04,1364.11,4069.98,409.73,1191.98,474.89,2221.89,952,285.62,143.8,81.37,85.75,b'White',50 mA,b'OK Read',10:31:13
4,1101.1,b'IR',50 mA,3,64,250,68.29,61.41,60.1,71.54,108.23,54.92,75.24,124.86,67.58,111.46,156.57,66.22,107.66,143.7,1235.37,4098.39,2681.18,1101.1,b'IR',50 mA,b'OK Read',10:31:14
4,97.44,b'White',100 mA,3,64,250,150.81,1478.32,3768.03,1075.71,2785.24,6231.65,1957.75,1539.13,4591.19,461.63,1434.14,549.07,2583.76,1111.95,329.43,164.35,92.43,97.44,b'White',100 mA,b'OK Read',10:31:16
4,2442.88,b'IR',100 mA,3,64,250,122.35,114.56,111.86,126.98,203.6,98.86,137.04,234.58,122.57,207.12,287.04,120.29,193.6,244.63,2027.41,6682.28,5301.82,2442.88,b'IR',100 mA,b'OK Read',10:31:18
5,43.85,b'White',12.5 mA,1,64,50,56.9,389.5,1247.95,456.05,1256.4,2794.7,1045.25,911.65,2365.45,261.7,443.6,197,606.15,252.35,109.5,62.75,42.3,43.85,b'White',12.5 mA,b'OK Read',10:34:09
5,219.25,b'IR',12.5 mA,1,64,50,18.95,13.75,16.7,17.9,26.5,12.9,18.8,28.75,17.2,31.6,36.55,16.75,27.15,38.5,315.4,1021.45,569.55,219.25,b'IR',12.5 mA,b'OK Read',10:34:10
5,82.85,b'White',25 mA,1,64,50,118.55,838.6,2278.85,845,2444.65,5440.75,2028.7,1765.85,4559.1,498.65,908.1,396.1,1307.25,543.15,210.3,119.85,78.1,82.85,b'White',25 mA,b'OK Read',10:34:12
5,477.45,b'IR',25 mA,1,64,50,33.2,32.1,29.2,35.75,53,29.1,37.6,62.7,34.35,58.65,73.05,33.55,54.3,77,643.95,2100,1220.5,477.45,b'IR',25 mA,b'OK Read',10:34:13
5,121.8,b'White',50 mA,1,64,50,184.95,1356.4,3247.15,1229.5,3651.85,8144.95,3044.35,2640.95,6787.1,737.8,1419.55,626.6,2071.7,868.2,319.8,182.6,113.9,121.8,b'White',50 mA,b'OK Read',10:34:15
5,1037.75,b'IR',50 mA,1,64,50,71.15,64.15,62.6,71.55,109.75,54.9,75.25,122.75,68.75,115.05,161.8,67.05,108.55,149.7,1235.35,4068.7,2541.9,1037.75,b'IR',50 mA,b'OK Read',10:34:16
5,141.3,b'White',100 mA,1,64,50,213.4,1571.8,3614.45,1377.05,4121.1,9198.2,3436.7,2983.15,7657.7,832.55,1617.85,714.65,2347.65,979.35,363.6,205.45,126.95,141.3,b'White',100 mA,b'OK Read',10:34:18
5,2280.15,b'IR',100 mA,1,64,50,132.8,119.15,116.85,134.15,208.15,103.4,142.4,237.7,126,216.6,292.25,123.65,203.55,265.15,2168.45,7087.45,5126.05,2280.15,b'IR',100 mA,b'OK Read',10:34:19
5,41.425,b'White',12.5 mA,1,64,100,59.275,389.525,1250.025,458.275,1254.5,2781.75,1042.55,910.375,2359.75,260.6,469.7,200.15,615.175,254.475,109.525,59.925,40.675,41.425,b'White',12.5 mA,b'OK Read',10:34:21
5,221.675,b'IR',12.5 mA,1,64,100,16.6,16.05,14.6,17.875,26.5,14.55,18.8,30.05,17.175,30.45,46.975,16.775,27.15,36.35,308.85,1010.05,571.2,221.675,b'IR',12.5 mA,b'OK Read',10:34:22
5,80.4,b'White',25 mA,1,64,100,118.55,836.3,2280.925,847.25,2437.075,5403.575,2024.65,1761.95,4547.65,497.5,913.3,397.125,1277.85,530.325,212.475,119.825,76.475,80.4,b'White',25 mA,b'OK Read',10:34:24
5,482.35,b'IR',25 mA,1,64,100,35.575,32.075,31.3,35.775,52.975,29.075,38.95,61.375,34.375,59.8,70.45,33.525,56.55,74.85,635.2,2080,1222.125,482.35,b'IR',25 mA,b'OK Read',10:34:25
5,124.25,b'White',50 mA,1,64,100,189.7,1390.8,3316.025,1258.575,3718.075,8288.725,3103.5,2694.525,6921.725,752.45,1466.5,636.05,2094.325,874.6,328.55,185.45,115.55,124.25,b'White',50 mA,b'OK Read',10:34:27
5,1049.95,b'IR',50 mA,1,64,100,68.775,61.875,60.525,71.525,107.85,54.925,75.225,122.775,68.725,115.075,143.525,64.975,108.55,143.275,1206.9,3977.4,2537,1049.95,b'IR',50 mA,b'OK Read',10:34:28
5,141.3,b'White',100 mA,1,64,100,218.15,1613.05,3693.725,1412.825,4204.35,9379.125,3507.875,3044.55,7815.225,848.35,1641.325,731.4,2420.025,1013.6,376.75,211.15,131.825,141.3,b'White',100 mA,b'OK Read',10:34:30
5,2316.7,b'IR',100 mA,1,64,100,128.05,116.85,114.775,131.9,206.25,100.15,138.375,233.8,126,213.225,289.65,120.5,196.775,252.325,2065.525,6739.35,5080.5,2316.7,b'IR',100 mA,b'OK Read',10:34:31
5,42.233,b'White',12.5 mA,1,64,150,58.483,389.517,1249.333,459.017,1252.6,2779.6,1041.667,909.05,2357.833,260.217,464.483,197,613.667,255.183,109.517,60.867,41.233,42.233,b'White',12.5 mA,b'OK Read',10:34:33
5,220.867,b'IR',12.5 mA,1,64,150,17.383,15.283,15.3,17.883,26.483,14,18.817,29.6,17.183,30.833,34.8,16.767,27.133,37.067,306.65,1006.233,571.733,220.867,b'IR',12.5 mA,b'OK Read',10:34:34
5,81.2,b'White',25 mA,1,64,150,118.567,835.55,2283.017,848,2434.567,5394.433,2020.633,1758.9,4534.3,497.117,920.25,394.683,1274.083,528.883,213.2,119.833,77.033,81.2,b'White',25 mA,b'OK Read',10:34:36
5,483.967,b'IR',25 mA,1,64,150,34.783,30.55,30.6,35.767,54.233,28,38.517,61.817,34.367,59.417,71.317,33.533,55.783,74.133,629.367,2067.65,1221.583,483.967,b'IR',25 mA,b'OK Read',10:34:36
5,125.05,b'White',50 mA,1,64,150,189.7,1397.667,3332.017,1266.767,3732.583,8312.95,3113.333,2703.667,6949.4,754.333,1496.067,637.1,2098.85,875.3,332.933,186.417,116.083,125.05,b'White',50 mA,b'OK Read',10:34:38
5,1058.883,b'IR',50 mA,1,64,150,69.55,62.633,61.217,71.533,107.217,53.85,74.333,122.767,66.817,114.317,142.65,64.967,107.05,142.55,1187.183,3922.25,2533.2,1058.883,b'IR',50 mA,b'OK Read',10:34:39
5,142.917,b'White',100 mA,1,64,150,219.733,1622.2,3714.6,1424.75,4225.8,9420.067,3523.55,3058.05,7848.633,851.35,1732.65,734.9,2421.517,1013.583,381.133,213.033,132.35,142.917,b'White',100 mA,b'OK Read',10:34:41
5,2337,b'IR',100 mA,1,64,150,126.467,116.083,114.083,128.167,203.083,99.083,137.033,230.75,122.183,211.333,267.9,119.45,193,245.2,1994.7,6530.1,5044.7,2337,b'IR',100 mA,b'OK Read',10:34:42
5,42.625,b'White',12.5 mA,1,64,200,59.275,389.512,1250.025,458.275,1252.6,2777.713,1040.537,908.4,2356.875,260.025,465.788,196.475,611.788,253.4,109.513,61.35,41.5,42.625,b'White',12.5 mA,b'OK Read',10:34:44
5,221.688,b'IR',12.5 mA,1,64,200,17.788,14.887,15.65,17.887,25.55,13.725,18.812,30.038,17.188,31.025,46.975,16.762,27.137,37.425,306.65,1002.913,571.188,221.688,b'IR',12.5 mA,b'OK Read',10:34:45
5,80.388,b'White',25 mA,1,64,200,118.562,835.163,2284.062,847.25,2434.25,5388.238,2018.612,1756.725,4530.475,496.375,927.65,394.512,1256.375,521.763,213.562,118.412,77.3,80.388,b'White',25 mA,b'OK Read',10:34:47
5,486,b'IR',25 mA,1,64,200,35.562,30.938,31.3,36.888,53.925,28.275,38.288,61.388,35.8,59.225,84.812,33.013,55.413,73.775,624.263,2055.762,1221.3,486,b'IR',25 mA,b'OK Read',10:34:48
5,124.237,b'White',50 mA,1,64,200,189.7,1386.213,3321.225,1261.925,3709.55,8256.413,3092.738,2686.675,6903.113,750.2,1483.463,627.138,2049.1,855.35,330.75,184.037,116.35,124.237,b'White',50 mA,b'OK Read',10:34:50
5,1063.338,b'IR',50 mA,1,64,200,68.763,61.862,60.525,70.412,106.912,54.112,73.888,122.125,67.3,113.938,156.562,64.963,106.3,141.137,1171.85,3884.688,2530.488,1063.338,b'IR',50 mA,b'OK Read',10:34:50
5,141.287,b'White',100 mA,1,64,200,218.15,1609.6,3704.162,1418.412,4197.725,9353.288,3499.825,3037.375,7796.6,846.087,1717,720.925,2364.6,989,378.938,209.713,131,141.287,b'White',100 mA,b'OK Read',10:34:52
5,2353.238,b'IR',100 mA,1,64,200,124.487,114.562,112.688,127.425,200.562,97.737,135.025,228.575,120.275,209.262,284.425,117.888,189.988,241.637,1943.963,6388.4,5017.85,2353.238,b'IR',100 mA,b'OK Read',10:34:53
5,41.9,b'White',12.5 mA,1,64,250,58.81,389.51,1250.44,458.72,1251.84,2777.23,1039.87,907.49,2356.31,259.92,461.35,195.32,601.61,249.76,108.64,60.49,41.01,41.9,b'White',12.5 mA,b'OK Read',10:34:55
5,222.17,b'IR',12.5 mA,1,64,250,17.07,15.58,15.03,17.88,25.73,14.22,18.81,29.78,18.33,30.68,46.97,16.35,28.05,36.78,304.9,1000.92,570.86,222.17,b'IR',12.5 mA,b'OK Read',10:34:56
5,80.88,b'White',25 mA,1,64,250,117.61,834.02,2284.69,848.59,2431.79,5384.52,2017.4,1755.94,4533.91,496.37,919.56,388.96,1225.84,508.08,212.9,117.55,76.81,80.88,b'White',25 mA,b'OK Read',10:34:58
5,487.21,b'IR',25 mA,1,64,250,35.09,31.16,30.89,36.66,53.74,27.79,38.16,61.13,35.51,59.11,84.55,33.11,55.19,73.56,622.07,2048.62,1222.45,487.21,b'IR',25 mA,b'OK Read',10:34:59
5,122.78,b'White',50 mA,1,64,250,186.85,1371.09,3297.23,1253.66,3673.04,8174.68,3063.18,2661.34,6838.67,742.75,1458.15,610.69,1986.67,827.12,326.8,181.47,115.21,122.78,b'White',50 mA,b'OK Read',10:35:01
5,1067,b'IR',50 mA,1,64,250,68.29,61.41,60.1,70.64,106.72,53.63,74.16,122.25,66.44,113.26,140.91,64.55,105.85,140.28,1158.27,3855.29,2528.21,1067,b'IR',50 mA,b'OK Read',10:35:01
5,139.34,b'White',100 mA,1,64,250,215.31,1589.21,3672.87,1408.35,4153.64,9251.19,3462.47,3006.16,7717.27,837.51,1636.63,702.06,2297.88,957.99,374.99,206.57,129.53,139.34,b'White',100 mA,b'OK Read',10:35:04
5,2365.91,b'IR',100 mA,1,64,250,123.3,113.65,111.86,126.08,199.05,96.93,134.35,227.79,119.13,207.57,281.82,117.36,188.17,237.79,1902.12,6285.11,4996.53,2365.91,b'IR',100 mA,b'OK Read',10:35:06
5,43.85,b'White',12.5 mA,2,64,50,61.65,430.75,1402.35,478.4,1305.6,2898.05,1053.3,914.3,2342.55,264,417.5,194.9,583.5,239.5,105.15,62.75,42.3,43.85,b'White',12.5 mA,b'OK Read',10:35:17
