Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
4C,4,64,100,1114.475,467.425,1014.2,442.625,1430.475,2801.15,663.7,886.85,7660.575,710.725,1025.5,385.6,821,562.4,825.775,1027.175,561.425,219.25,b'White UV IR',12.5 mA,b'OK Read',10:03:50
4C,4,64,100,118.55,442.2,1780.1,739.95,2700.1,5385.825,1229.3,1614.35,14559.375,1234.15,1810.95,622.425,1338.925,784.775,624.25,330.975,143.2,104.75,b'White',25 mA,b'OK Read',10:03:52
4C,4,64,100,45.05,38.95,43.825,42.475,64.325,43.625,51.05,95.35,177.55,137.625,174.825,112.125,260.1,322.9,1031.675,1754.75,1038.225,348.35,b'IR',25 mA,b'OK Read',10:03:52
4C,4,64,100,1574.475,357.425,50.075,49.175,34.05,37.15,28.225,54.85,148.925,92.5,127.85,94.3,210.35,252.325,221.225,159.775,60.2,26.8,b'UV',25 mA,b'OK Read',10:03:54
4C,4,64,100,144.65,467.425,1807.225,766.775,2747.4,5413.275,1261.55,1664,14605.2,1283.8,1873.575,651.775,1388.675,853.2,1434.7,1925.925,1121.225,431.175,b'White IR',25 mA,b'OK Read',10:03:55
4C,4,64,100,1550.775,758.4,1809.3,769,2707.675,5387.425,1234.675,1619.575,14550.8,1237.55,1810.95,633.95,1341.175,784.775,624.25,330.975,148.075,109.625,b'White UV',25 mA,b'OK Read',10:03:56
4C,4,64,100,1472.525,359.725,75.125,73.775,81.35,59.775,59.125,104.5,183.275,143.275,193.1,123.65,262.35,322.9,1033.85,1754.75,1038.225,353.225,b'UV IR',25 mA,b'OK Read',10:03:57
4C,4,64,100,1460.675,760.7,1828.075,791.35,2747.4,5408.425,1262.9,1664,14593.75,1284.925,1949.25,661.2,1390.95,855.35,1425.925,1917.375,1122.85,436.05,b'White UV IR',25 mA,b'OK Read',10:03:58
4C,4,64,100,206.3,884.425,3096.9,1303.275,5027.425,10075.375,2279.925,2960.975,26948.025,2212.225,3407.9,1091.875,2334.075,1255.225,974.725,479.35,219.7,175.4,b'White',50 mA,b'OK Read',10:04:00
4C,4,64,100,71.125,64.15,70.95,69.3,111.625,67.85,83.3,146.275,209.05,189.525,260.95,141.45,307.6,387.05,1772.025,3204.175,2071.575,721.075,b'IR',50 mA,b'OK Read',10:04:01
4C,4,64,100,1892.225,428.475,58.425,58.125,39.725,42,30.9,58.775,148.925,93.625,127.85,98.5,208.075,248.05,219.025,156.925,61.85,26.8,b'UV',50 mA,b'OK Read',10:04:02
4C,4,64,100,258.45,923.375,3130.275,1343.525,5061.5,10104.45,2332.325,3041.95,27068.3,2295.725,3434,1149.5,2442.625,1398.5,2521.125,3518.05,2216.425,872.1,b'White IR',50 mA,b'OK Read',10:04:03
4C,4,64,100,1752.325,1212.075,3096.9,1314.475,4915.8,9989.775,2265.15,2930.925,26876.45,2187.425,3303.525,1102.35,2340.85,1261.65,974.725,479.35,222.95,180.275,b'White UV',50 mA,b'OK Read',10:04:04
4C,4,64,100,1621.9,419.3,104.35,105.075,130.55,85.625,92.7,158.05,214.775,196.3,237.45,155.075,307.6,384.9,1767.625,3198.475,2042.3,723.5,b'UV IR',50 mA,b'OK Read',10:04:05
4C,4,64,100,1555.525,1212.075,3136.55,1361.4,5006.625,10051.15,2322.925,3027.575,26942.3,2285.575,3543.6,1156.825,2440.375,1398.5,2481.7,3480.95,2203.4,876.975,b'White UV IR',50 mA,b'OK Read',10:04:06
4C,4,64,100,267.95,1189.15,3891.975,1665.425,6435.2,13191.525,2974.5,3837.375,35224.325,2822.55,4462.125,1413.55,3039.725,1593.075,1209.075,579.2,268.5,224.125,b'White',100 mA,b'OK Read',10:04:08
4C,4,64,100,113.825,109.975,118.95,114,198.675,106.625,138.375,236.4,266.325,284.275,378.375,192.8,391.275,489.675,2869.4,5284.2,4011.35,1517.675,b'IR',100 mA,b'OK Read',10:04:09
4C,4,64,100,2115.125,478.875,64.7,64.825,43.525,45.225,33.6,61.375,151.775,97.025,130.475,102.7,210.35,250.2,219.025,159.775,63.475,29.225,b'UV',100 mA,b'OK Read',10:04:10
4C,4,64,100,327.225,1095.225,3489.225,1544.725,5723.75,11487.25,2682.975,3509.525,30693.85,2637.525,3955.875,1337.05,2829.375,1648.675,3688.6,5620.875,4180.6,1693.075,b'White IR',100 mA,b'OK Read',10:04:11
4C,4,64,100,1987.075,1537.425,3837.725,1665.425,6293.275,12819.975,2906,3753.775,34267.825,2761.625,4313.375,1393.65,2962.825,1556.725,1182.8,570.65,268.5,224.125,b'White UV',100 mA,b'OK Read',10:04:12
4C,4,64,100,1600.575,449.075,150.25,147.55,215.7,122.775,146.45,246.85,274.925,289.925,380.975,206.425,393.525,489.675,2843.1,5252.8,3999.95,1522.55,b'UV IR',100 mA,b'OK Read',10:04:13
4C,4,64,100,1491.5,1344.975,3468.35,1544.725,5629.15,11244.95,2631.925,3442.925,30035.175,2593.55,3880.225,1322.4,2777.375,1618.75,3530.875,5475.35,4154.55,1700.375,b'White UV IR',100 mA,b'OK Read',10:04:14
4C,4,64,150,69.55,212.317,971.083,399.4,1351,2737.6,633.233,841.133,7590.883,670.1,1036.817,360.467,794.617,527.467,426.4,247.283,100.9,63.333,b'White',12.5 mA,b'OK Read',10:04:16
4C,4,64,150,31.617,27.5,30.6,29.8,39.1,31.233,35.833,70.533,156.55,111.3,158.3,96.4,230.7,280.833,607.467,924.45,505.55,170.517,b'IR',12.5 mA,b'OK Read',10:04:17
4C,4,64,150,984.85,244.4,40.35,37.25,29.017,31.233,25.967,53.117,145.1,91,125.25,90.117,208.083,249.483,217.583,157.883,58.583,24.367,b'UV',12.5 mA,b'OK Read',10:04:19
4C,4,64,150,82.2,224.55,976.65,409.833,1380,2765.6,652.933,869,7651.983,697.933,1024.633,374.433,817.233,560.25,823.583,1021.467,551.117,214.367,b'White IR',12.5 mA,b'OK Read',10:04:20
4C,4,64,150,1033.85,441.45,986.383,418.783,1369.917,2761.3,643.083,852.45,7636.7,679.133,995.067,368.85,794.617,527.467,429.317,249.183,104.15,66.583,b'White UV',12.5 mA,b'OK Read',10:04:22
4C,4,64,150,984.85,255.1,52.867,50.667,51.717,43.083,41.2,77.5,162.283,115.817,156.567,104.783,230.7,280.833,614.767,933.967,507.717,173.767,b'UV IR',12.5 mA,b'OK Read',10:04:23
4C,4,64,150,1033.85,452.133,993.35,430.7,1387.567,2775.3,659.217,876.833,7665.35,701.683,1073.35,383.517,818.733,561.683,823.583,1023.367,552.2,217.617,b'White UV IR',12.5 mA,b'OK Read',10:04:25
4C,4,64,150,116.983,427.7,1747.4,722.8,2618.733,5323.35,1218.1,1591.717,14551.75,1216.117,1812.683,618.933,1338.917,785.5,622.067,329.067,142.117,103.933,b'White',25 mA,b'OK Read',10:04:26
4C,4,64,150,45.85,41.25,44.517,43.217,64.333,44.15,51.95,95.783,177.55,138.383,172.217,112.467,257.833,319.333,1026.55,1744.283,1014.367,345.917,b'IR',25 mA,b'OK Read',10:04:27
4C,4,64,150,1440.117,340.633,50.083,47.683,35.317,36.617,28.667,55.733,148.917,92.5,109.6,95,208.083,248.05,219.033,157.883,59.667,25.983,b'UV',25 mA,b'OK Read',10:04:29
4C,4,64,150,143.85,453.667,1768.267,749.633,2664.15,5356.733,1249.45,1641.35,14605.2,1268,1948.367,647.567,1388.683,853.917,1431.05,1915.467,1103.333,428.75,b'White IR',25 mA,b'OK Read',10:04:30
4C,4,64,150,1429.05,728.617,1771.05,749.633,2621.25,5325.5,1223.483,1596.95,14547.933,1219.117,1884,630.117,1340.433,785.5,622.067,329.067,146.467,108.817,b'White UV',25 mA,b'OK Read',10:04:32
4C,4,64,150,1357.917,345.217,75.133,73.033,80.733,59.233,60.017,105.367,181.367,143.65,173.967,123.65,257.833,317.9,1028.017,1744.283,1017.617,350.8,b'UV IR',25 mA,b'OK Read',10:04:33
4C,4,64,150,1354.75,733.2,1791.917,771.983,2665.4,5352.433,1253.933,1644.833,14599.483,1269.5,1878.783,658.75,1391.7,855.35,1419.367,1907.867,1104.417,433.617,b'White UV IR',25 mA,b'OK Read',10:04:35
4C,4,64,150,205.5,855.4,3032.9,1278.7,4875.433,9961.767,2261.567,2923.95,26873.567,2182.533,3414.867,1086.967,2338.6,1260.217,973.983,475.533,218.067,173.767,b'White',50 mA,b'OK Read',10:04:36
4C,4,64,150,71.133,65.683,70.95,70.05,112.267,67.85,83.3,146.283,210.017,189.517,236.583,141.817,306.083,384.9,1745,3163.283,2037.417,719.45,b'IR',50 mA,b'OK Read',10:04:38
